ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 31;cg.B;;main;InBetween;0.029999999329448;0.029999997466803;0.038080729544163;1.72;2.34;6.69;3.06;10;11.76;24.26;13.75;8.00;5.86;2.06;4.50
Loop 5;cg.B;;main;Innermost;0.029999999329448;0.029999997466803;0.038080729544163;2.00;1.00;5.33;2.00;1;0.00;20.83;2.00;1.00;2.00;0.38;1.00
Loop 126;cg.B;;main;InBetween;0.025000000372529;0.024999998509884;0.031733941286802;3.33;1.18;5.00;5.00;3;0.00;20.31;5.00;1.50;4.25;1.00;1.00
Loop 102;cg.B;;main;Innermost;0.025000000372529;0.024999998509884;0.031733941286802;1.00;1.00;4.00;NA;1;0.00;25.00;1.00;1.00;1.00;0.25;NA
Loop 77;cg.B;;main;InBetween;0.025000000372529;0.024999998509884;0.031733941286802;1.00;1.00;8.00;2.38;2;0.00;12.50;2.38;2.38;2.38;0.30;1.00
Loop 53;cg.B;;main;Innermost;0.025000000372529;0.024999998509884;0.031733941286802;2.00;1.00;5.33;2.00;1;0.00;21.88;2.00;1.00;2.00;0.38;1.00
Loop 199;cg.B;;rcm_ordering_from_adjacency(int, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&);Innermost;0.025000000372529;0.024999998509884;0.031733941286802;1.00;1.00;8.77;2.31;3;0.00;17.50;3.08;3.08;3.08;0.35;1.33
Loop 171;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>);Innermost;0.025000000372529;0.024999998509884;0.031733941286802;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 115;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.025387154892087;1.00;1.00;1.00;2.00;1;100.00;100.00;3.00;3.00;3.00;3.00;1.50
Loop 109;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.025387154892087;1.00;1.00;8.00;1.75;2;0.00;12.50;1.75;1.75;1.75;0.22;1.00
Loop 61;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.025387154892087;1.00;1.00;1.36;19.00;1;100.00;78.57;19.00;19.00;19.00;14.00;1.00
Loop 52;cg.B;;main;InBetween;0.019999999552965;0.019999999552965;0.025387154892087;2.20;1.00;6.86;2.75;2;0.00;16.67;2.75;1.25;2.75;0.40;1.00
Loop 173;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>);Innermost;0.019999999552965;0.019999999552965;0.025387154892087;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 130;cg.B;;sell_spmv_new_order(SellCSigma const&, double const*, double*);InBetween;0.019999999552965;0.019999999552965;0.025387154892087;1.00;1.00;6.40;2.75;4;0.00;22.50;2.75;2.75;2.75;0.43;1.00
Loop 142;cg.B;;void std::__adjust_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Single;0.019999999552965;0.019999999552965;0.025387154892087;1.00;1.00;8.00;1.13;2;0.00;12.50;3.38;3.38;3.38;0.42;3.00
Loop 116;cg.B;;main;Innermost;0.014999999664724;0.014999998733401;0.019040364772081;2.23;1.02;4.46;3.70;1;10.86;21.36;87.00;39.00;85.50;19.50;23.50
Loop 111;cg.B;;main;Innermost;0.014999999664724;0.014999998733401;0.019040364772081;1.00;1.00;8.00;1.50;1;0.00;12.50;1.50;1.50;1.50;0.19;1.00
Loop 58;cg.B;;main;Innermost;0.014999999664724;0.014999998733401;0.019040364772081;2.88;1.00;5.94;23.00;1;0.00;17.44;23.00;8.00;23.00;3.88;1.00
Loop 56;cg.B;;main;Innermost;0.014999999664724;0.014999998733401;0.019040364772081;1.00;1.00;8.00;2.00;1;0.00;12.50;2.00;2.00;2.00;0.25;1.00
Loop 38;cg.B;;main;Innermost;0.014999999664724;0.014999998733401;0.019040364772081;1.00;1.33;1.71;1.00;1;33.33;44.44;16.00;16.00;12.00;9.33;16.00
Loop 29;cg.B;;main;Innermost;0.014999999664724;0.014999998733401;0.019040364772081;1.00;1.37;2.10;1.00;1;26.32;39.47;16.00;16.00;11.64;7.64;16.00
Loop 206;cg.B;;std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&);Single;0.014999999664724;0.014999998733401;0.019040364772081;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 95;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.012693577446043;1.00;1.00;7.27;2.25;1;0.00;18.75;2.25;2.25;2.25;0.31;1.00
Loop 74;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.012693577446043;1.00;1.00;8.00;1.50;1;0.00;12.50;1.50;1.50;1.50;0.19;1.00
Loop 54;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.012693577446043;2.38;1.00;5.63;19.00;1;0.00;18.21;19.00;8.00;19.00;3.38;1.00
Loop 30;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.012693577446043;1.00;1.30;1.63;1.00;1;40.00;50.00;16.00;16.00;12.31;9.85;16.00
Loop 159;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Innermost;0.0099999997764826;0.0099999997764826;0.012693577446043;1.00;1.00;4.00;NA;1;0.00;25.00;1.00;1.00;1.00;0.25;NA
Loop 165;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}>);Innermost;0.0099999997764826;0.0099999997764826;0.012693577446043;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 148;cg.B;;void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>) [clone .isra.0];InBetween;0.0099999997764826;0.0099999997764826;0.012693577446043;2.92;1.00;6.04;2.92;2;0.00;22.00;4.38;1.50;4.38;0.72;1.50
